,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%,Fecha
4190,32473,GRUPOAVAL ,28087119,865.0,0.0,2020-10-29
4191,93406,PFAVH     ,14758148,158.0,1.94,2020-10-29
4192,9810,ELCONDOR  ,9183520,932.0,-2.92,2020-10-29
4193,12181,CONCONCRET,3766283,322.0,0.0,2020-10-29
4194,9000,BBVACOL   ,2394000,282.0,0.0,2020-10-29
4195,250000,FABRICATO ,927500,4.03,0.0,2020-10-29
4196,19294360,ECOPETROL ,33807033366,1715.0,-6.28,2020-10-28
4197,1112020,PFBCOLOM  ,27159877580,24000.0,-5.06,2020-10-28
4198,488900,ISA       ,10182268830,20600.0,-3.29,2020-10-28
4199,362575,BCOLOMBIA ,8852373900,24030.0,-6.46,2020-10-28
4200,4498232,PFAVAL    ,3934316952,875.1,-1.45,2020-10-28
4201,289486,ICOLCAP   ,3368470555,11600.0,-2.93,2020-10-28
4202,320159,GRUPOARGOS,3265793975,9915.0,-6.46,2020-10-28
4203,148301,GRUPOSURA ,3006744430,20000.0,-5.57,2020-10-28
4204,288695,CNEC      ,2964447520,10300.0,-0.1,2020-10-28
4205,230000,HCOLSEL   ,2436140000,10560.0,-3.24,2020-10-28
4206,539118,CEMARGOS  ,2280749026,4131.0,-7.89,2020-10-28
4207,613961,GEB       ,1474042023,2405.0,-1.03,2020-10-28
4208,75687,PFGRUPSURA,1269309720,16660.0,-4.36,2020-10-28
4209,159881,PROMIGAS  ,1116897010,6985.0,0.0,2020-10-28
4210,46166,NUTRESA   ,974836380,21280.0,0.0,2020-10-28
4211,76677,TERPEL    ,668558640,8780.0,-0.23,2020-10-28
4212,19399,PFDAVVNDA ,506608530,25760.0,-2.9,2020-10-28
4213,119972,MINEROS   ,433780656,3650.0,-0.54,2020-10-28
4214,13404,CORFICOLCF,347659880,26000.0,-0.76,2020-10-28
4215,23556,PFGRUPOARG,203253850,8220.0,-6.59,2020-10-28
4216,7211,PFCORFICOL,152287500,21500.0,0.0,2020-10-28
4217,41708,PFCEMARGOS,150429738,3450.0,-7.26,2020-10-28
4218,25370,CELSIA    ,113164360,4450.0,-1.13,2020-10-28
4219,591476,PFAVH     ,85773950,155.0,-13.89,2020-10-28
4220,1176,BOGOTA    ,83192720,71000.0,2.06,2020-10-28
4221,5822,BVC       ,63829840,11000.0,0.0,2020-10-28
4222,56953,GRUPOAVAL ,49290219,865.0,0.0,2020-10-28
4223,66935,INVENSA   ,33869110,506.0,0.0,2020-10-28
4224,52355,CONCONCRET,16366962,322.0,0.0,2020-10-28
4225,26662,INESA     ,11171378,419.0,0.0,2020-10-28
4226,43671,ETB       ,8670108,203.0,0.0,2020-10-28
4227,7395,SANFELIPE ,3549600,480.0,0.0,2020-10-28
4228,302,EXITO     ,3211400,11110.0,0.0,2020-10-28
4229,897000,FABRICATO ,3139500,4.03,0.0,2020-10-28
4230,9979732,ECOPETROL ,18164719814,1830.0,-1.03,2020-10-27
4231,698049,PFBCOLOM  ,17727636400,25280.0,-2.39,2020-10-27
4232,950000,HCOLSEL   ,10366200000,10914.0,-0.48,2020-10-27
4233,351284,ISA       ,7487436520,21300.0,-1.16,2020-10-27
4234,268561,BCOLOMBIA ,6869547390,25690.0,-0.81,2020-10-27
4235,5249364,PFAVAL    ,4676862031,888.0,-1.04,2020-10-27
4236,207633,GRUPOSURA ,4393784240,21180.0,-0.09,2020-10-27
4237,1273949,GEB       ,3098733307,2430.0,-1.62,2020-10-27
4238,211820,GRUPOARGOS,2258987690,10600.0,-3.46,2020-10-27
4239,71199,PFDAVVNDA ,1890325710,26530.0,-0.64,2020-10-27
4240,162475,CNEC      ,1656367840,10310.0,-0.29,2020-10-27
4241,361772,CEMARGOS  ,1623805402,4485.0,-0.6,2020-10-27
4242,52952,CORFICOLCF,1387145400,26200.0,0.11,2020-10-27
4243,30583,NUTRESA   ,649941320,21280.0,-0.88,2020-10-27
4244,37089,PFGRUPSURA,647942480,17420.0,-2.13,2020-10-27
4245,56096,TERPEL    ,493657225,8800.0,0.57,2020-10-27
4246,4666,BOGOTA    ,327951220,69570.0,0.01,2020-10-27
4247,9862,PFCORFICOL,212033000,21500.0,-0.92,2020-10-27
4248,26957,PROMIGAS  ,193014925,6985.0,-2.99,2020-10-27
4249,42095,CELSIA    ,191506283,4501.0,-1.08,2020-10-27
4250,11397,ICOLCAP   ,136156650,11950.0,-0.19,2020-10-27
4251,11495,BVC       ,126445000,11000.0,0.0,2020-10-27
4252,28964,MINEROS   ,105913370,3670.0,0.0,2020-10-27
4253,11459,PFGRUPOARG,100840745,8800.0,-1.01,2020-10-27
4254,277940,PFAVH     ,44726253,180.0,0.0,2020-10-27
4255,10620,PFCEMARGOS,39449705,3720.0,-0.8,2020-10-27
4256,115643,CONCONCRET,37240847,322.0,6.59,2020-10-27
4257,98,GRUBOLIVAR,6085800,62000.0,0.0,2020-10-27
4258,4318,GRUPOAVAL ,3752278,865.0,0.0,2020-10-27
4259,98,EXITO     ,1009400,11110.0,0.0,2020-10-27
4260,4775,ETB       ,912169,203.0,0.0,2020-10-27
4261,751158,PFBCOLOM  ,19172596960,25900.0,1.17,2020-10-26
4262,8026668,ECOPETROL ,14668529640,1849.0,-0.59,2020-10-26
4263,333817,ISA       ,7179704740,21550.0,1.94,2020-10-26
4264,215982,BCOLOMBIA ,5527058750,25900.0,3.64,2020-10-26
4265,192123,GRUPOSURA ,4056227030,21200.0,0.33,2020-10-26
4266,1160574,PFAVAL    ,1041040001,897.3,-0.86,2020-10-26
4267,34347,NUTRESA   ,724274280,21470.0,0.09,2020-10-26
4268,20818,PFDAVVNDA ,563582760,26700.0,-1.84,2020-10-26
4269,209401,GEB       ,515575500,2470.0,-0.96,2020-10-26
4270,37776,TERPEL    ,328885305,8750.0,2.94,2020-10-26
4271,30091,GRUPOARGOS,324509160,10980.0,0.64,2020-10-26
4272,61602,CELSIA    ,282644110,4550.0,-1.28,2020-10-26
4273,27204,CNEC      ,278718920,10340.0,0.0,2020-10-26
4274,32011,CEMARGOS  ,144244970,4512.0,-1.53,2020-10-26
4275,10000,HCOLSEL   ,109670000,10967.0,-0.72,2020-10-26
4276,8900,ICOLCAP   ,106519000,11972.5,-0.06,2020-10-26
4277,357300,BBVACOL   ,100758600,282.0,0.0,2020-10-26
4278,17961,MINEROS   ,65958309,3670.0,-0.65,2020-10-26
4279,199484,CONCONCRET,64256740,302.1,-8.92,2020-10-26
4280,4367,PFGRUPOARG,38643670,8890.0,-2.09,2020-10-26
4281,9654,PFCEMARGOS,35941250,3750.0,-0.13,2020-10-26
4282,31405,GRUPOAVAL ,27198865,865.0,0.12,2020-10-26
4283,1405,PFGRUPSURA,25008160,17800.0,1.31,2020-10-26
4284,264,BOGOTA    ,18566800,69560.0,-3.39,2020-10-26
4285,661,CORFICOLCF,17301590,26170.0,0.0,2020-10-26
4286,17300,ELCONDOR  ,16618000,960.0,-3.03,2020-10-26
4287,1740,PROMIGAS  ,12595200,7200.0,-4.0,2020-10-26
4288,66805,PFAVH     ,11356850,180.0,0.0,2020-10-26
4289,41,PROTECCION,4018000,123500.0,0.0,2020-10-26
4290,18977,ETB       ,3824796,203.0,0.0,2020-10-26
4291,100,EXITO     ,1066000,11110.0,0.0,2020-10-26
4292,36,BVC       ,396000,11000.0,0.0,2020-10-26
4293,289442,PFBCOLOM  ,7296178640,25600.0,1.63,2020-10-23
4294,3768861,ECOPETROL ,6989426675,1860.0,-1.06,2020-10-23
4295,78072,BCOLOMBIA ,1953385790,24990.0,-0.4,2020-10-23
4296,60664,NUTRESA   ,1295196760,21450.0,-0.6,2020-10-23
4297,45654,ISA       ,965977880,21140.0,-1.21,2020-10-23
4298,31216,GRUPOSURA ,657979090,21130.0,0.62,2020-10-23
4299,52331,CNEC      ,539084020,10340.0,-0.39,2020-10-23
4300,210443,GEB       ,523558047,2494.0,-1.42,2020-10-23
4301,38500,ICOLCAP   ,461330000,11980.0,0.51,2020-10-23
4302,253448,PFAVAL    ,229780729,905.1,-0.1,2020-10-23
4303,11992,PFGRUPSURA,212936870,17570.0,-1.24,2020-10-23
4304,24412,CELSIA    ,112617176,4609.0,-0.02,2020-10-23
4305,7272,EXITO     ,78250250,11110.0,1.0,2020-10-23
4306,2255,PFDAVVNDA ,60937140,27200.0,0.55,2020-10-23
4307,9586,CEMARGOS  ,43803780,4582.0,0.2,2020-10-23
4308,3726,GRUPOARGOS,40657020,10910.0,-0.73,2020-10-23
4309,40303,GRUPOAVAL ,35447415,864.0,-2.38,2020-10-23
4310,120000,PFAVH     ,21600000,180.0,0.0,2020-10-23
4311,5222,MINEROS   ,19275400,3694.0,-0.05,2020-10-23
4312,1157,PFGRUPOARG,10438740,9080.0,2.14,2020-10-23
4313,25865,CONCONCRET,8577150,331.7,-2.44,2020-10-23
4314,36500,ETB       ,7409500,203.0,5.13,2020-10-23
4315,497,BVC       ,5513160,11000.0,0.0,2020-10-23
4316,60,GRUBOLIVAR,3780000,62000.0,0.0,2020-10-23
4317,24,BOGOTA    ,1668000,72000.0,0.0,2020-10-23
4318,57,CORFICOLCF,1493400,26170.0,0.0,2020-10-23
4319,3754,BBVACOL   ,1126200,282.0,0.0,2020-10-23
4320,4000,POPULAR   ,1115600,280.0,0.0,2020-10-23
4321,144,PROMIGAS  ,1015200,7500.0,0.0,2020-10-23
4322,650135,PFBCOLOM  ,16454554830,25190.0,-1.6,2020-10-22
4323,5366874,ECOPETROL ,9984989403,1880.0,2.06,2020-10-22
4324,275855,BCOLOMBIA ,6964396610,25090.0,-2.22,2020-10-22
4325,164447,ISA       ,3509442450,21400.0,-0.19,2020-10-22
4326,122749,GRUPOSURA ,2557432440,21000.0,0.0,2020-10-22
4327,438768,GEB       ,1107101661,2530.0,0.32,2020-10-22
4328,1198305,PFAVAL    ,1083914542,906.0,0.33,2020-10-22
4329,101235,CELSIA    ,466478800,4610.0,-0.11,2020-10-22
4330,16046,PFDAVVNDA ,436682490,27050.0,-0.07,2020-10-22
4331,88931,CEMARGOS  ,404099134,4573.0,0.68,2020-10-22
4332,17876,NUTRESA   ,384710080,21580.0,-0.37,2020-10-22
4333,31870,CNEC      ,327077860,10380.0,0.29,2020-10-22
4334,4900,GRUBOLIVAR,303800000,62000.0,-1.59,2020-10-22
4335,26708,TERPEL    ,226883880,8500.0,-0.47,2020-10-22
4336,19623,GRUPOARGOS,214484330,10990.0,1.01,2020-10-22
4337,7985,PFGRUPSURA,140755650,17790.0,1.43,2020-10-22
4338,14142,PFGRUPOARG,125617530,8890.0,-0.11,2020-10-22
4339,3870,CORFICOLCF,99543660,26170.0,1.71,2020-10-22
4340,5653,EXITO     ,61900960,11000.0,0.18,2020-10-22
4341,15083,MINEROS   ,55739318,3696.0,-0.24,2020-10-22
4342,4260,ICOLCAP   ,50843866,11919.5,-1.24,2020-10-22
4343,233258,ETB       ,45914848,193.1,-3.45,2020-10-22
4344,18000,ELCONDOR  ,17820966,990.0,0.0,2020-10-22
4345,16528,GRUPOAVAL ,14628932,885.1,-0.77,2020-10-22
4346,455,PFCORFICOL,9873500,21700.0,-0.46,2020-10-22
4347,14885,CONCONCRET,4983742,340.0,0.0,2020-10-22
4348,11967396,ECOPETROL ,22319114339,1842.0,-2.69,2020-10-21
4349,515033,PFBCOLOM  ,13171770680,25600.0,-0.78,2020-10-21
4350,11269556,PFAVAL    ,10191460776,903.0,0.12,2020-10-21
4351,780000,HCOLSEL   ,8607240000,11047.0,0.76,2020-10-21
4352,265065,NUTRESA   ,5797135720,21660.0,-1.19,2020-10-21
4353,153158,ISA       ,3286949180,21440.0,-0.83,2020-10-21
4354,189047,BVC       ,2079517070,11000.0,0.0,2020-10-21
4355,89366,GRUPOSURA ,1866740730,21000.0,0.38,2020-10-21
4356,57785,BCOLOMBIA ,1482977450,25660.0,-0.54,2020-10-21
4357,245645,CEMARGOS  ,1122718746,4542.0,-0.87,2020-10-21
4358,98712,GRUPOARGOS,1082224760,10880.0,-1.27,2020-10-21
4359,39237,PFDAVVNDA ,1064243280,27070.0,1.27,2020-10-21
4360,419753,GEB       ,1060697624,2522.0,0.12,2020-10-21
4361,13151,BOGOTA    ,946835600,72000.0,-1.1,2020-10-21
4362,144404,CELSIA    ,669222110,4615.0,-0.32,2020-10-21
4363,23131,CORFICOLCF,596954580,25730.0,-1.08,2020-10-21
4364,47558,CNEC      ,491246950,10350.0,-0.38,2020-10-21
4365,23828,PFGRUPSURA,420167590,17540.0,-2.01,2020-10-21
4366,5329,GRUBOLIVAR,335727000,63000.0,0.0,2020-10-21
4367,12958,PFCORFICOL,281895140,21800.0,0.0,2020-10-21
4368,31052,TERPEL    ,264204020,8540.0,0.95,2020-10-21
4369,63234,MINEROS   ,233163482,3705.0,0.14,2020-10-21
4370,3880,PFGRUPOARG,34560850,8900.0,-1.06,2020-10-21
4371,3880,PROMIGAS  ,29100000,7500.0,0.0,2020-10-21
4372,6100,PFCEMARGOS,22902474,3755.0,-1.18,2020-10-21
4373,112000,PFAVH     ,20160000,180.0,0.0,2020-10-21
4374,430,ICOLCAP   ,5165805,12069.0,0.0,2020-10-21
4375,14079,CONCONCRET,4755032,340.0,0.0,2020-10-21
4376,6355,ETB       ,1263077,200.0,0.0,2020-10-21
4377,589403,PFBCOLOM  ,15157270300,25800.0,1.57,2020-10-20
4378,801092,ICOLCAP   ,9656098969,12069.0,0.58,2020-10-20
4379,4842262,ECOPETROL ,9153875269,1893.0,1.12,2020-10-20
4380,714236,GRUPOARGOS,7815155190,11020.0,1.94,2020-10-20
4381,2683151,GEB       ,6798315013,2519.0,-0.24,2020-10-20
4382,7543208,PFAVAL    ,6753244373,901.9,1.22,2020-10-20
4383,179652,BCOLOMBIA ,4612050350,25800.0,2.5,2020-10-20
4384,200876,ISA       ,4338096950,21620.0,0.09,2020-10-20
4385,625585,CEMARGOS  ,2858548207,4582.0,0.48,2020-10-20
4386,133849,GRUPOSURA ,2791386070,20920.0,-0.48,2020-10-20
4387,102557,PFDAVVNDA ,2718145300,26730.0,2.61,2020-10-20
4388,243860,CNEC      ,2517355400,10390.0,1.46,2020-10-20
4389,92204,CORFICOLCF,2382962710,26010.0,1.52,2020-10-20
4390,91636,NUTRESA   ,2013813240,21920.0,-0.36,2020-10-20
4391,22904,BOGOTA    ,1627237000,72800.0,7.06,2020-10-20
4392,96636,CELSIA    ,446378410,4630.0,0.65,2020-10-20
4393,39101,BVC       ,429765840,11000.0,0.73,2020-10-20
4394,32196,PFGRUPOARG,289952500,8995.0,1.18,2020-10-20
4395,30633,TERPEL    ,258255850,8460.0,0.53,2020-10-20
4396,69314,MINEROS   ,255144200,3700.0,2.78,2020-10-20
4397,11735,PFCORFICOL,254436430,21800.0,1.4,2020-10-20
4398,3802,GRUBOLIVAR,239526000,63000.0,0.0,2020-10-20
4399,10902,PFGRUPSURA,194726310,17900.0,0.85,2020-10-20
4400,916296,ETB       ,183692591,200.0,2.04,2020-10-20
4401,19400,PROMIGAS  ,145208000,7500.0,0.27,2020-10-20
4402,26995,PFCEMARGOS,102151000,3800.0,1.06,2020-10-20
4403,202700,PFAVH     ,36051000,180.0,-1.91,2020-10-20
4404,2625,EXITO     ,28321990,10980.0,-1.79,2020-10-20
4405,21345,ELCONDOR  ,21145578,990.0,-3.88,2020-10-20
4406,60000,CONCONCRET,20400000,340.0,-0.58,2020-10-20
4407,8643602,ECOPETROL ,16340509350,1872.0,-0.43,2020-10-19
4408,533983,PFBCOLOM  ,13499523920,25400.0,2.71,2020-10-19
4409,246703,GRUPOSURA ,5174427700,21020.0,0.19,2020-10-19
4410,181597,BCOLOMBIA ,4533712890,25170.0,3.45,2020-10-19
4411,199980,ISA       ,4314152510,21600.0,0.0,2020-10-19
4412,4047701,PFAVAL    ,3620489180,891.0,-1.0,2020-10-19
4413,584171,CEMARGOS  ,2681608093,4560.0,0.0,2020-10-19
4414,114184,NUTRESA   ,2527575000,22000.0,-0.9,2020-10-19
4415,77666,PFDAVVNDA ,2035952190,26050.0,0.46,2020-10-19
4416,147639,GRUPOARGOS,1608355640,10810.0,-1.28,2020-10-19
4417,41168,CORFICOLCF,1056857400,25620.0,-1.42,2020-10-19
4418,56850,PFGRUPSURA,1015446860,17750.0,0.68,2020-10-19
4419,33276,PFCORFICOL,715434000,21500.0,1.75,2020-10-19
4420,207163,GEB       ,523537932,2525.0,-0.55,2020-10-19
4421,89671,MINEROS   ,321077619,3600.0,0.84,2020-10-19
4422,30815,CNEC      ,315651640,10240.0,1.09,2020-10-19
4423,20000,HCOLSEL   ,219760000,10964.0,0.8,2020-10-19
4424,2900,GRUBOLIVAR,182700000,63000.0,0.0,2020-10-19
4425,18100,PFGRUPOARG,161084500,8890.0,-2.74,2020-10-19
4426,1742,BOGOTA    ,118647100,68000.0,0.01,2020-10-19
4427,13648,PROMIGAS  ,101653625,7480.0,1.36,2020-10-19
4428,18060,CELSIA    ,83152400,4600.0,0.0,2020-10-19
4429,6880,ICOLCAP   ,82719000,12000.0,0.37,2020-10-19
4430,8889,TERPEL    ,74286660,8415.0,0.42,2020-10-19
4431,16405,PFCEMARGOS,61643930,3760.0,-0.9,2020-10-19
4432,67821,GRUPOAVAL ,60307493,892.0,3.36,2020-10-19
4433,3400,BVC       ,37240000,10920.0,-0.73,2020-10-19
4434,201340,PFAVH     ,36898801,183.5,0.27,2020-10-19
4435,1174,TGLSC     ,27015000,23000.0,1.77,2020-10-19
4436,717,CARTON    ,7062450,9850.0,0.0,2020-10-19
4437,19549,ETB       ,3833636,196.0,0.0,2020-10-19
4438,815,VALSIMESA ,3667500,4800.0,0.0,2020-10-19
4439,530340,BCOLOMBIA ,12849577690,24330.0,0.12,2020-10-16
4440,6809216,ECOPETROL ,12742946713,1880.0,0.05,2020-10-16
4441,358315,PFBCOLOM  ,8836054950,24730.0,1.35,2020-10-16
4442,297758,ISA       ,6418116480,21600.0,0.0,2020-10-16
4443,459501,ICOLCAP   ,5469350400,11955.5,0.7,2020-10-16
4444,328268,CNEC      ,3312832360,10130.0,0.9,2020-10-16
4445,139458,GRUPOSURA ,2917019210,20980.0,0.77,2020-10-16
4446,3200804,PFAVAL    ,2874895171,900.0,-0.55,2020-10-16
4447,200000,HCOLSEL   ,2175400000,10877.0,0.26,2020-10-16
4448,61589,PFDAVVNDA ,1567776310,25930.0,1.69,2020-10-16
4449,101533,GRUPOARGOS,1102798690,10950.0,0.83,2020-10-16
4450,428348,GEB       ,1080386434,2539.0,0.4,2020-10-16
4451,46090,NUTRESA   ,1011636810,22200.0,1.46,2020-10-16
4452,13576,BOGOTA    ,922446010,67990.0,0.0,2020-10-16
4453,147210,CEMARGOS  ,672314400,4560.0,-0.11,2020-10-16
4454,84581,PROMIGAS  ,621338325,7380.0,0.54,2020-10-16
4455,30545,PFGRUPSURA,540299940,17630.0,-2.06,2020-10-16
4456,15922,CORFICOLCF,412269020,25990.0,0.81,2020-10-16
4457,63449,CELSIA    ,292504214,4600.0,1.3,2020-10-16
4458,15230,PFGRUPOARG,138316220,9140.0,1.56,2020-10-16
4459,1620,GRUBOLIVAR,102060000,63000.0,0.0,2020-10-16
4460,27995,MINEROS   ,99663068,3570.0,0.0,2020-10-16
4461,3918,TGLSC     ,90640520,22600.0,-3.83,2020-10-16
4462,413497,PFAVH     ,75874989,183.0,0.0,2020-10-16
4463,11609,PFCEMARGOS,44017830,3794.0,0.37,2020-10-16
4464,4517,TERPEL    ,37199660,8380.0,1.58,2020-10-16
4465,84374,CONCONCRET,28770090,342.0,2.7,2020-10-16
4466,2511,BVC       ,27335550,11000.0,1.48,2020-10-16
4467,1182,PFCORFICOL,25024020,21130.0,-0.33,2020-10-16
4468,19354,GRUPOAVAL ,16696052,863.0,-1.93,2020-10-16
4469,66571,ETB       ,13310485,196.0,0.0,2020-10-16
4470,10000,ELCONDOR  ,9814652,1030.0,0.0,2020-10-16
4471,5000,BBVACOL   ,1350500,282.0,0.0,2020-10-16
4472,2240841,ICOLCAP   ,26551854170,11872.0,-0.28,2020-10-15
4473,1940000,HCOLSEL   ,21048995052,10849.0,0.21,2020-10-15
4474,8739012,ECOPETROL ,16285386875,1879.0,-0.58,2020-10-15
4475,651960,PFBCOLOM  ,15934645910,24400.0,-1.45,2020-10-15
4476,485485,PFDAVVNDA ,12508542890,25500.0,-1.89,2020-10-15
4477,403402,NUTRESA   ,8915778480,21880.0,-1.22,2020-10-15
4478,1730214,CEMARGOS  ,7898948024,4565.0,-0.33,2020-10-15
4479,340296,ISA       ,7302986150,21600.0,-0.46,2020-10-15
4480,7540742,PFAVAL    ,6560994554,905.0,3.42,2020-10-15
4481,217165,BCOLOMBIA ,5295547140,24300.0,-2.72,2020-10-15
4482,415041,CNEC      ,4151014185,10040.0,0.2,2020-10-15
4483,289465,GRUPOARGOS,3131597150,10860.0,-0.18,2020-10-15
4484,864100,MINEROS   ,3091109860,3570.0,0.0,2020-10-15
4485,100779,GRUPOSURA ,2097606950,20820.0,-0.86,2020-10-15
4486,34137,CORFICOLCF,872446380,25780.0,-0.04,2020-10-15
4487,10105,BOGOTA    ,659868280,67990.0,4.44,2020-10-15
4488,140301,GEB       ,354365791,2529.0,0.56,2020-10-15
4489,13036,PFGRUPSURA,235144060,18000.0,-0.55,2020-10-15
4490,7584,PFCORFICOL,160526780,21200.0,0.0,2020-10-15
4491,16565,PFGRUPOARG,149053500,9000.0,-2.44,2020-10-15
4492,32558,CELSIA    ,148208395,4541.0,-2.13,2020-10-15
4493,5633,TGLSC     ,126041580,23500.0,5.57,2020-10-15
4494,24564,PFCEMARGOS,92514195,3780.0,0.0,2020-10-15
4495,10766,PROMIGAS  ,76992280,7340.0,2.66,2020-10-15
4496,5576,BVC       ,60330240,10840.0,-0.55,2020-10-15
4497,7129,TERPEL    ,58349430,8250.0,-1.43,2020-10-15
4498,97471,ETB       ,19219977,196.0,-1.51,2020-10-15
4499,837,EXITO     ,9228450,11180.0,0.0,2020-10-15
4500,135,GRUBOLIVAR,8505000,63000.0,0.0,2020-10-15
4501,40122,PFAVH     ,7545820,183.0,0.0,2020-10-15
4502,22660,CONCONCRET,7389602,333.0,0.0,2020-10-15
4503,958577,PFBCOLOM  ,23387653580,24760.0,0.73,2020-10-14
4504,9492431,PFAVAL    ,8319716758,875.1,-1.69,2020-10-14
4505,662142,ICOLCAP   ,7837732140,11905.0,-0.3,2020-10-14
4506,4060661,ECOPETROL ,7697371338,1890.0,-0.53,2020-10-14
4507,281829,BCOLOMBIA ,6930225370,24980.0,1.54,2020-10-14
4508,275918,ISA       ,5976934130,21700.0,1.07,2020-10-14
4509,415000,HCOLSEL   ,4493435000,10826.0,-1.13,2020-10-14
4510,213827,GRUPOSURA ,4452337410,21000.0,0.77,2020-10-14
4511,1741915,GEB       ,4384068586,2515.0,-0.4,2020-10-14
4512,156548,PFDAVVNDA ,4069870360,25990.0,-1.89,2020-10-14
4513,712634,CELSIA    ,3306703886,4640.0,0.87,2020-10-14
4514,288877,GRUPOARGOS,3112238260,10880.0,1.49,2020-10-14
4515,72283,CORFICOLCF,1858364010,25790.0,-0.35,2020-10-14
4516,370043,CEMARGOS  ,1691387298,4580.0,1.1,2020-10-14
4517,164785,CNEC      ,1643669660,10020.0,0.1,2020-10-14
4518,81167,PFGRUPSURA,1471692510,18100.0,-1.95,2020-10-14
4519,59729,NUTRESA   ,1318721140,22150.0,-0.23,2020-10-14
4520,12601,BOGOTA    ,839195160,65100.0,-3.13,2020-10-14
4521,36237,PFGRUPOARG,327583450,9225.0,-0.7,2020-10-14
4522,1875,GRUBOLIVAR,118125000,63000.0,0.0,2020-10-14
4523,13188,PROMIGAS  ,94670520,7150.0,0.0,2020-10-14
4524,9626,TERPEL    ,80066540,8370.0,0.78,2020-10-14
4525,18912,MINEROS   ,67789944,3570.0,-1.11,2020-10-14
4526,341153,PFAVH     ,62523608,183.0,-8.04,2020-10-14
4527,65000,GRUPOAVAL ,57200000,880.0,0.8,2020-10-14
4528,2322,PFCORFICOL,49399210,21200.0,-0.56,2020-10-14
4529,1899,TGLSC     ,42013890,22260.0,9.6,2020-10-14
4530,106431,CONCONCRET,35496340,333.0,-1.48,2020-10-14
4531,9243,PFCEMARGOS,34639811,3780.0,0.0,2020-10-14
4532,81512,ETB       ,16259214,199.0,-0.5,2020-10-14
4533,465,BVC       ,5068500,10900.0,0.0,2020-10-14
4534,1004966,PFBCOLOM  ,24658245950,24580.0,-2.85,2020-10-13
4535,7712532,ECOPETROL ,14566964972,1900.0,-1.96,2020-10-13
4536,4496861,PFAVAL    ,4004092459,890.1,-1.65,2020-10-13
4537,140360,BCOLOMBIA ,3448743420,24600.0,-5.31,2020-10-13
4538,319026,CNEC      ,3171854020,10010.0,1.16,2020-10-13
4539,142847,ISA       ,3062289170,21470.0,-0.6,2020-10-13
4540,84811,PFDAVVNDA ,2233780260,26490.0,-1.89,2020-10-13
4541,78918,GRUPOSURA ,1639176050,20840.0,0.19,2020-10-13
4542,105735,GRUPOARGOS,1147763750,10720.0,-4.29,2020-10-13
4543,31339,CORFICOLCF,799080130,25880.0,0.27,2020-10-13
4544,124734,CEMARGOS  ,569868281,4530.0,-2.48,2020-10-13
4545,130078,GEB       ,328024143,2525.0,-0.59,2020-10-13
4546,36961,TERPEL    ,308590330,8305.0,0.18,2020-10-13
4547,4402,BOGOTA    ,296585900,67200.0,-1.9,2020-10-13
4548,4323,GRUBOLIVAR,272430000,63000.0,-1.56,2020-10-13
4549,11157,PFCORFICOL,238038730,21320.0,-0.84,2020-10-13
4550,57630,MINEROS   ,210016377,3610.0,-2.43,2020-10-13
4551,9207,NUTRESA   ,204689070,22200.0,0.0,2020-10-13
4552,577000,ETB       ,115418799,200.0,-1.48,2020-10-13
4553,7429,PFGRUPOARG,68146050,9290.0,-2.47,2020-10-13
4554,5261,ICOLCAP   ,63020617,11940.5,-1.29,2020-10-13
4555,183905,CONCONCRET,62200835,338.0,0.48,2020-10-13
4556,12685,CELSIA    ,57807220,4600.0,-0.86,2020-10-13
4557,4498,EXITO     ,50260220,11180.0,0.0,2020-10-13
4558,937,PFGRUPSURA,17281520,18460.0,0.0,2020-10-13
4559,2093,PROMIGAS  ,14964950,7150.0,-0.56,2020-10-13
4560,3230,PFCEMARGOS,12134320,3780.0,-1.18,2020-10-13
4561,29562,PFAVH     ,5835282,199.0,0.0,2020-10-13
4562,2000,GRUPOAVAL ,1724000,873.0,0.0,2020-10-13
4563,10,TGLSC     ,223000,20310.0,0.0,2020-10-13
4564,1002542,ICOLCAP   ,12087673100,12097.0,0.72,2020-10-09
4565,4220206,ECOPETROL ,8175790074,1938.0,-0.62,2020-10-09
4566,6054950,PFAVAL    ,5448953853,905.0,-0.33,2020-10-09
4567,210955,GRUPOSURA ,4392191310,20800.0,-0.86,2020-10-09
4568,159771,PFBCOLOM  ,4038280040,25300.0,0.48,2020-10-09
4569,153025,ISA       ,3284724570,21600.0,2.37,2020-10-09
4570,130890,NUTRESA   ,2911090570,22200.0,-0.09,2020-10-09
4571,1034119,GEB       ,2620483820,2540.0,0.0,2020-10-09
4572,55307,BCOLOMBIA ,1433578960,25980.0,2.04,2020-10-09
4573,98843,GRUPOARGOS,1104422940,11200.0,-0.09,2020-10-09
4574,11906,BOGOTA    ,811413430,68500.0,-2.14,2020-10-09
4575,214596,MINEROS   ,774444864,3700.0,3.64,2020-10-09
4576,162592,CEMARGOS  ,749058895,4645.0,0.26,2020-10-09
4577,150681,CELSIA    ,699181643,4640.0,0.02,2020-10-09
4578,21320,CNEC      ,210290200,9895.0,-0.05,2020-10-09
4579,7663,CORFICOLCF,198016730,25810.0,0.12,2020-10-09
4580,7276,PFDAVVNDA ,196487900,27000.0,0.15,2020-10-09
4581,6382,EXITO     ,71350760,11180.0,-1.06,2020-10-09
